房号,建筑面积,建筑面积单价,套内面积,套内面积单价,总售价,销售状态,备注
301,4086.60,4950.69,2923.63,6919.99,20231489.75,在售,商业
201,3587.17,4950.69,2405.62,7382.28,17758966.65,在售,商业
111,43.36,85368.00,34.49,107322.60,3701556.48,在售,商业
110,121.63,85368.00,96.74,107332.13,10383309.84,在售,商业
109,163.30,85368.00,129.88,107334.42,13940594.40,在售,商业
107,79.75,85368.00,63.43,107332.46,6808098.00,在售,商业
106,70.90,85368.00,56.39,107334.48,6052591.20,在售,商业
105,72.83,85368.00,57.93,107325.24,6217351.44,在售,商业
104,61.71,85368.00,49.09,107314.31,5268059.28,在售,商业
103,62.87,85368.00,50.01,107320.26,5367086.16,在售,商业
102,82.07,85368.00,65.28,107324.63,7006151.76,在售,商业
101,1728.67,55256.00,1231.78,77545.82,95519389.52,在售,商业
1栋C座2105,79.52,63508.00,58.18,86802.26,5050156.00,在售,住宅
1栋C座2005,79.52,44890.00,58.18,61355.32,3569653.00,在售,住宅
1栋C座1905,79.52,44668.00,58.18,61051.89,3551999.00,在售,住宅
1栋C座1805,79.52,44446.00,58.18,60748.47,3534346.00,在售,住宅
1栋C座1705,79.52,44223.00,58.18,60443.67,3516613.00,在售,住宅
1栋C座1605,79.52,44001.00,58.18,60140.25,3498960.00,在售,住宅
1栋C座1505,79.52,43779.00,58.18,59836.81,3481306.00,在售,住宅
1栋C座1405,79.52,43557.00,58.18,59533.39,3463653.00,在售,住宅
1栋C座1305,79.52,43334.00,58.18,59228.60,3445920.00,在售,住宅
1栋C座1205,79.52,42223.00,58.18,57710.08,3357573.00,在售,住宅
1栋C座1105,79.52,42001.00,58.18,57406.66,3339920.00,在售,住宅
1栋C座1005,79.52,41779.00,58.18,57103.23,3322266.00,在售,住宅
1栋C座905,79.52,41557.00,58.18,56799.81,3304613.00,在售,住宅
1栋C座805,79.52,41390.00,58.18,56571.55,3291333.00,在售,住宅
1栋C座705,79.52,41223.00,58.18,56343.29,3278053.00,在售,住宅
1栋C座605,79.52,41057.00,58.18,56116.41,3264853.00,在售,住宅
