房号,建筑面积,建筑面积单价,套内面积,套内面积单价,总售价,销售状态,备注
1栋G座2910,55.99,102500.00,38.30,149842.68,5738975.00,在售,商务公寓
1栋G座2909,51.21,102500.00,35.03,149843.70,5249025.00,在售,商务公寓
1栋G座2908,48.06,102500.00,32.87,149867.66,4926150.00,在售,商务公寓
1栋G座2822,101.12,102400.00,69.17,149699.11,10354688.00,在售,商务公寓
1栋G座2821,55.99,102400.00,38.30,149696.50,5733376.00,在售,商务公寓
1栋G座2820,51.21,102400.00,35.03,149697.51,5243904.00,在售,商务公寓
1栋G座2819,48.06,102400.00,32.87,149721.44,4921344.00,在售,商务公寓
1栋G座2818,48.07,102400.00,32.88,149707.05,4922368.00,在售,商务公寓
1栋G座2817,48.06,102400.00,32.87,149721.44,4921344.00,在售,商务公寓
1栋G座2816,48.06,102400.00,32.87,149721.44,4921344.00,在售,商务公寓
1栋G座2815,48.06,102400.00,32.87,149721.44,4921344.00,在售,商务公寓
1栋G座2813,48.06,102400.00,32.87,149721.44,4921344.00,在售,商务公寓
1栋G座2812,53.98,102400.00,36.92,149717.00,5527552.00,在售,商务公寓
