房号,建筑面积,建筑面积单价,套内面积,套内面积单价,总售价,销售状态,备注
9号楼二单元42C,669.46,150000.00,524.41,191489.48,100419000.00,在售,住宅
9号楼二单元41B,237.59,92056.00,186.34,117374.61,21871585.00,在售,住宅
9号楼二单元41A,267.46,95659.00,209.76,121972.52,25584956.00,在售,住宅
9号楼二单元40B,237.59,89061.00,186.34,113555.88,21160003.00,在售,住宅
9号楼二单元40A,267.46,92664.00,209.76,118153.66,24783913.00,在售,住宅
9号楼二单元39B,237.59,86067.00,186.34,109738.42,20448659.00,在售,住宅
9号楼二单元39A,267.46,89670.00,209.76,114336.08,23983138.00,在售,住宅
9号楼二单元38B,237.59,83072.00,186.34,105919.69,19737076.00,在售,住宅
9号楼二单元38A,267.46,86675.00,209.76,110517.23,23182096.00,在售,住宅
9号楼二单元37B,237.59,80077.00,186.34,102100.96,19025494.00,在售,住宅
9号楼二单元37A,267.46,83680.00,209.76,106698.38,22381053.00,在售,住宅
9号楼二单元36B,237.59,77082.00,186.34,98282.23,18313912.00,在售,住宅
9号楼二单元36A,267.46,80685.00,209.76,102879.52,21580010.00,在售,住宅
9号楼二单元35B,237.59,74087.00,186.34,94463.50,17602330.00,在售,住宅
9号楼二单元35A,267.46,77690.00,209.76,99060.67,20778967.00,在售,住宅
9号楼二单元34B,237.59,70812.00,186.34,90287.76,16824223.00,在售,住宅
9号楼二单元34A,267.46,74415.00,209.76,94884.80,19903036.00,在售,住宅
9号楼二单元33B,237.59,70593.00,186.34,90008.53,16772191.00,在售,住宅
9号楼二单元33A,267.46,74196.00,209.76,94605.55,19844462.00,在售,住宅
9号楼二单元32B,237.59,70375.00,186.34,89730.57,16720396.00,在售,住宅
9号楼二单元32A,267.46,73978.00,209.76,94327.59,19786156.00,在售,住宅
9号楼二单元31B,237.59,70157.00,186.34,89452.62,16668602.00,在售,住宅
9号楼二单元31A,267.46,73760.00,209.76,94049.62,19727850.00,在售,住宅
9号楼二单元30B,237.59,69938.00,186.34,89173.38,16616569.00,在售,住宅
9号楼二单元30A,267.46,73541.00,209.76,93770.38,19669276.00,在售,住宅
9号楼二单元29B,237.59,69720.00,186.34,88895.43,16564775.00,在售,住宅
9号楼二单元29A,267.46,73323.00,209.76,93492.41,19610970.00,在售,住宅
9号楼二单元28B,237.59,69501.00,186.34,88616.20,16512743.00,在售,住宅
9号楼二单元28A,267.46,73105.00,209.76,93214.44,19552663.00,在售,住宅
9号楼二单元27B,237.59,69283.00,186.34,88338.24,16460948.00,在售,住宅
9号楼二单元27A,267.46,72886.00,209.76,92935.21,19494090.00,在售,住宅
9号楼二单元26B,237.59,69065.00,186.34,88060.28,16409153.00,在售,住宅
9号楼二单元26A,267.46,72668.00,209.76,92657.24,19435783.00,在售,住宅
9号楼二单元25B,237.59,68846.00,186.34,87781.05,16357121.00,在售,住宅
9号楼二单元25A,267.46,72450.00,209.76,92379.27,19377477.00,在售,住宅
9号楼二单元24B,237.59,66663.00,186.34,84997.64,15838462.00,在售,住宅
9号楼二单元24A,267.46,70266.00,209.76,89594.50,18793344.00,在售,住宅
9号楼二单元23B,237.59,66444.00,186.34,84718.41,15786430.00,在售,住宅
9号楼二单元23A,267.46,70047.00,209.76,89315.26,18734771.00,在售,住宅
9号楼二单元22B,237.59,66226.00,186.34,84440.45,15734635.00,在售,住宅
9号楼二单元22A,267.46,69829.00,209.76,89037.29,18676464.00,在售,住宅
