房号,建筑面积,建筑面积单价,套内面积,套内面积单价,总售价,销售状态,备注
E座3104,88.71,27897.00,68.01,36387.92,2474743.00,在售,住宅
E座3103,88.63,27919.00,67.95,36415.90,2474461.00,在售,住宅
E座3102,88.83,28854.00,68.11,37631.78,2563101.00,在售,住宅
E座3101,114.47,28308.99,87.76,36924.92,3240531.00,在售,住宅
E座3004,88.71,27997.00,68.01,36518.36,2483614.00,在售,住宅
